"CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","Region","STRATUM","SUBNATIO","OECD","ADMINMODE","Option_CPS","Option_FL","Option_UH","Option_Read","Option_Math","LANGTEST_COG","BOOKID","CM033Q01S","CM033Q01T","CM474Q01S","CM474Q01T","CM155Q01S","CM155Q01T","CM155Q04S","CM155Q04T","CM411Q01S","CM411Q01T","CM411Q02S","CM411Q02T","CM803Q01S","CM803Q01T","CM442Q02S","CM442Q02T","CM034Q01S","CM034Q01T","CM305Q01S","CM305Q01T","CM496Q01S","CM496Q01T","CM496Q02S","CM496Q02T","CM423Q01S","CM423Q01T","CM603Q01S","CM603Q01T","CM571Q01S","CM571Q01T","CM564Q01S","CM564Q01T","CM564Q02S","CM564Q02T","total_raw","total_time"
36,"AUS",3600254,3619144,"06MS",3600,3600,"AUS0211",360000,1,2,1,1,0,"A","A",313,43,1,26909,0,33268,1,84558,1,67964,1,147308,1,27947,1,65051,1,100238,1,78700,1,108173,1,71365,1,117987,1,17204,1,105482,1,98456,1,85805,1,61630,16,1298045
36,"AUS",3600257,3602866,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,70433,0,40318,1,55436,1,56897,0,86041,1,84047,0,55623,0,187596,0,197474,1,64461,1,89841,1,49791,0,25568,0,98874,1,46413,0,40766,1,66797,9,1316376
36,"AUS",3600260,3603414,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,35254,0,40597,0,58951,1,69366,0,71879,1,38013,0,69543,0,49630,0,57629,1,37743,0,83374,1,49357,0,25904,0,43453,0,48940,1,41884,0,18545,6,840062
36,"AUS",3600262,3609805,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,1,28483,0,25956,1,94136,0,62210,0,173319,0,68588,1,83668,1,161511,1,229183,0,132486,1,102916,1,49474,1,40624,0,94719,1,81234,0,55593,0,192686,9,1676786
36,"AUS",3600263,3602521,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,68259,0,114940,1,188774,1,492162,1,216185,1,257585,0,55091,0,141430,0,56217,0,56493,1,80681,1,236845,1,24458,0,89938,0,51843,1,85934,0,122989,9,2339824
36,"AUS",3600265,3618162,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,1,25168,1,24281,1,53676,0,77380,1,77121,1,46042,1,117405,1,164991,1,70762,0,61379,0,118515,1,65419,1,25010,0,127743,1,79978,0,42967,0,94027,11,1271864
36,"AUS",3600268,3612105,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,1,26906,1,36705,0,145369,1,73446,1,173598,0,85287,0,113550,0,150351,1,107553,1,80095,0,131417,1,97012,1,37717,1,125720,0,104215,1,4314,0,10829,10,1504084
36,"AUS",3600272,3619140,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,41650,1,42080,1,87282,1,49006,1,155989,0,39418,0,102825,1,143831,1,91000,1,43901,1,78556,1,132270,1,36157,1,88338,0,82690,1,89180,1,42916,14,1347089
36,"AUS",3600273,3603085,"06MS",3600,3600,"AUS0103",360000,1,2,1,1,0,"A","A",313,43,1,30475,1,43742,1,56761,1,51323,0,33108,1,91030,0,113648,1,94376,1,86872,1,103433,1,79609,1,42647,1,34943,1,115341,1,53622,1,67410,1,61781,15,1160121
36,"AUS",3600276,3612770,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,28192,0,23381,1,55579,0,69844,0,5931,0,23848,0,107357,0,228721,1,133388,1,58832,0,62396,1,57941,1,29939,0,24084,0,13261,0,26270,1,77317,7,1026281
36,"AUS",3600277,3611172,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,1,92790,1,44049,1,139525,0,74138,0,50522,0,43205,0,82068,0,143727,0,93208,0,82105,1,169982,1,82440,0,45105,0,38878,0,50990,0,35062,0,51274,5,1319068
36,"AUS",3600278,3608487,"06MS",3600,3600,"AUS0208",360000,1,2,1,1,0,"A","A",313,43,1,25998,0,27289,1,83054,0,58665,0,229313,1,67225,0,146256,0,188418,1,61611,1,45180,0,32661,1,34099,1,26337,0,52285,0,25123,1,54174,0,80873,8,1238561
36,"AUS",3600282,3605419,"06MS",3600,3600,"AUS0317",360000,1,2,1,1,0,"A","A",313,43,1,56882,1,46507,1,107104,1,53900,1,163886,0,64775,1,212614,0,153929,0,146370,0,85005,1,83106,1,36389,1,44296,0,136517,0,78130,0,49379,1,92841,10,1611630
36,"AUS",3600288,3615058,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,0,17853,1,36277,1,78691,1,138378,0,88933,1,48364,0,43575,0,123265,0,100123,0,69400,0,53318,0,35306,0,23506,0,40647,0,43800,0,51939,1,38472,5,1031847
36,"AUS",3600295,3619112,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,0,99796,1,41567,1,92146,0,49466,0,88941,1,53351,1,79559,0,173264,0,140882,1,91470,0,152229,1,75128,1,25630,0,120188,1,70249,0,75270,1,8190,9,1437326
36,"AUS",3600298,3617483,"06MS",3600,3600,"AUS0633",360000,1,2,1,1,0,"A","A",313,43,1,49739,1,31115,0,49914,1,6660,1,142410,1,53309,1,113711,1,110515,0,89915,0,57046,1,179733,1,69512,1,26584,1,138501,1,105809,1,21317,1,49403,14,1295193
36,"AUS",3600301,3600434,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,30155,1,40198,1,68361,0,101368,1,94974,1,72326,0,79794,1,169597,1,65466,1,134648,1,63331,1,133421,1,22575,0,108410,0,90953,0,35306,1,59412,12,1370295
36,"AUS",3600310,3611923,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,87044,0,117690,1,110850,0,44114,0,124519,0,49040,0,51071,0,138441,0,88081,1,99162,0,98237,1,125393,1,38561,0,178696,0,108561,0,86623,0,65978,5,1612061
36,"AUS",3600311,3617663,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,1,46991,1,26178,1,497359,1,56329,0,94674,1,26060,1,68571,0,85106,1,203685,0,94228,1,102807,1,91657,1,22741,1,137669,1,71256,0,46477,1,88264,13,1760052
36,"AUS",3600312,3610485,"06MS",3600,3600,"AUS0739",360000,1,2,1,1,0,"A","A",313,43,1,52354,1,50837,1,73017,1,73832,1,112513,1,59149,0,96189,1,133440,0,97773,0,71285,0,241649,1,107276,1,41680,0,151362,0,62513,1,66249,0,87412,10,1578530
36,"AUS",3600314,3619346,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,0,50190,0,11352,0,11242,0,17758,0,20000,0,24095,0,11860,0,31822,0,13764,0,26568,0,17733,0,17130,1,17561,0,12155,0,18035,0,11460,0,8136,1,320861
36,"AUS",3600319,3608406,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,43481,1,43377,1,99157,1,132902,1,180050,1,2218918,0,115271,1,204198,1,90462,1,51636,1,71800,1,59867,1,60509,0,156067,0,83672,0,54094,0,45406,12,3710867
36,"AUS",3600320,3609409,"06MS",3600,3600,"AUS0103",360000,1,2,1,1,0,"A","A",313,43,1,51560,1,59864,1,62374,0,304731,0,156921,1,67969,0,72517,1,155329,1,86928,0,77399,1,129123,0,58164,1,23840,1,114281,1,112628,0,88170,0,38257,10,1660055
36,"AUS",3600330,3600162,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,28552,1,56374,1,65980,1,43909,1,120107,1,70571,0,89090,1,119780,0,74668,1,52345,1,84439,1,45456,1,23577,0,87371,0,52975,1,56286,0,26018,12,1097498
36,"AUS",3600331,3612610,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,0,54023,1,34292,0,35496,1,82381,0,149618,1,49116,0,86962,0,122272,0,44911,1,70463,0,31866,0,73786,1,48657,0,89409,0,96834,0,48252,1,465166,6,1583504
36,"AUS",3600332,3608674,"06MS",3600,3600,"AUS0424",360000,1,2,1,1,0,"A","A",313,43,0,56808,1,46030,0,81894,0,22594,0,18890,1,33837,0,30191,0,40793,0,28282,1,31799,0,19692,0,40783,0,19829,0,46846,0,166668,1,39610,0,14093,4,738639
36,"AUS",3600334,3607403,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,56101,0,45992,1,120741,1,68852,1,108905,1,80104,0,95050,0,160847,0,71000,1,82368,0,133881,1,88686,1,21386,0,1583867,0,43195,1,68753,1,27199,10,2856927
36,"AUS",3600338,3611160,"06MS",3600,3600,"AUS0633",360000,1,2,1,1,0,"A","A",313,43,0,130324,1,46372,0,36436,0,42854,1,155057,1,52838,1,79982,0,118253,0,58654,0,58400,1,122429,1,57097,1,31634,0,129862,1,54023,1,63937,1,89753,10,1327905
36,"AUS",3600341,3618939,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,1,39123,1,43701,0,38021,1,110699,0,166462,1,39017,1,80841,1,155796,0,133240,0,86064,1,16959,1,15118,1,26352,0,91655,0,57690,1,65054,1,139724,11,1305516
36,"AUS",3600346,3614031,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,1,30448,1,42157,0,31093,1,108302,0,135003,0,72087,0,102303,0,152203,1,62620,1,112547,0,83939,1,35624,1,30947,1,191114,0,72617,1,23974,1,32085,10,1319063
36,"AUS",3600347,3615929,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,1,31214,1,70619,1,69263,1,82254,1,129757,1,58717,0,102329,1,157546,1,79822,0,98026,1,74680,1,48268,1,33492,1,119370,1,113810,1,63357,1,80726,15,1413250
36,"AUS",3600350,3600085,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,26466,1,41703,0,56856,1,57593,1,182853,1,126792,0,74344,1,170287,0,87776,0,94326,0,54422,1,80479,1,30641,0,161721,1,75277,1,55529,0,86914,10,1463979
36,"AUS",3600354,3615531,"06MS",3600,3600,"AUS0527",360000,1,2,1,1,0,"A","A",313,43,1,27164,1,28514,1,77829,1,61861,1,123120,0,63903,0,45371,1,185133,0,46859,0,81636,1,179120,1,68653,1,37230,0,106764,1,158017,1,31924,1,39826,12,1362924
36,"AUS",3600356,3604587,"06MS",3600,3600,"AUS0527",360000,1,2,1,1,0,"A","A",313,43,1,30378,1,45107,1,45654,1,49553,0,94681,1,42530,1,57397,0,127228,0,97119,1,294301,0,57285,0,94939,1,48460,0,81656,0,62624,1,84271,0,46747,9,1359930
36,"AUS",3600357,3601490,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,0,58451,0,36202,0,67856,1,114682,0,133148,0,49139,0,60730,0,60805,0,47510,0,32942,0,41144,0,47397,0,40391,0,22636,0,51895,1,33468,0,17736,2,916132
36,"AUS",3600360,3602229,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,0,34459,0,86651,1,144339,1,62481,0,141423,0,17141,0,143239,0,194462,0,110763,1,25911,0,45773,0,301359,0,53272,0,20148,0,8547,1,15039,1,10255,5,1415262
36,"AUS",3600361,3605911,"06MS",3600,3600,"AUS0317",360000,1,2,1,1,0,"A","A",313,43,0,53767,0,42836,1,60583,0,77585,0,196105,1,31239,0,54526,0,193383,0,121742,0,88873,0,81737,1,73298,1,29061,0,52446,1,65921,0,70351,0,52306,5,1345759
36,"AUS",3600367,3603863,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,36619,1,25734,0,72268,0,83950,1,140316,0,36999,0,55055,1,154935,0,103263,1,161680,1,285438,1,83936,1,33324,0,49797,1,22642,0,44130,0,79488,9,1469574
36,"AUS",3600372,3610195,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,0,62088,1,48532,1,16302,0,56886,1,871554,0,32982,0,126868,0,101950,1,116732,0,71466,0,131594,0,119720,1,22195,1,93512,1,84737,0,73007,1,50752,8,2080877
36,"AUS",3600374,3601821,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,1,56836,1,42027,1,43019,1,94941,1,128512,1,41464,1,65283,1,129857,1,91954,1,46685,0,40347,0,53353,0,20446,0,89590,1,146029,1,45362,1,59815,13,1195520
36,"AUS",3600377,3608031,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,41288,1,33586,1,27779,1,94790,0,137203,0,62429,1,75643,1,205553,1,111443,1,46522,1,68661,1,38018,1,23739,0,113626,1,82912,0,14671,0,37237,12,1215100
36,"AUS",3600378,3616281,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,1,35898,1,46137,1,41240,0,78531,1,121341,0,57060,1,79795,1,171538,1,85436,0,94989,1,58146,1,71531,1,26691,0,119538,1,106157,0,46462,1,70240,12,1310730
36,"AUS",3600379,3613428,"06MS",3600,3600,"AUS0529",360000,1,2,1,1,0,"A","A",313,43,1,81750,1,45884,1,58891,1,76902,1,132773,1,41183,1,64247,1,145050,0,136238,1,122322,1,165921,1,49812,1,25260,1,105343,1,103914,1,79159,1,110707,16,1545356
36,"AUS",3600383,3608787,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,1,47642,0,33826,1,81220,1,84752,1,167838,0,40432,0,53761,0,159231,1,112620,1,74705,1,130124,1,62875,0,36490,0,94931,0,47700,0,58398,1,87806,9,1374351
36,"AUS",3600385,3601240,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,35362,1,43162,1,93233,0,270110,0,158757,1,25738,0,109920,0,113152,0,38813,0,65759,1,136839,1,63929,1,20624,0,14999,0,15585,1,4358,0,13567,8,1223907
36,"AUS",3600386,3605426,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,32348,0,59063,0,64508,0,13297,1,215752,0,12690,0,84843,0,35626,0,69985,0,15051,0,16648,0,60283,1,26133,0,18523,0,26690,0,55702,1,19064,4,826206
36,"AUS",3600388,3616085,"06MS",3600,3600,"AUS0845",360000,1,2,1,1,0,"A","A",313,43,1,41052,1,99311,0,42341,0,90312,0,103058,0,33876,1,108107,0,60963,0,53570,1,145351,0,135348,1,54467,1,39520,0,79568,0,14027,0,59202,0,59729,6,1219802
36,"AUS",3600389,3619834,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,0,39507,0,44744,1,2668,0,79800,0,200523,1,68845,0,123270,0,269228,0,95343,0,110253,0,3869,1,88349,0,41950,0,35967,0,15171,1,30036,0,22790,4,1272313
36,"AUS",3600390,3604838,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,16521,0,24814,0,26774,1,66497,1,122378,1,32062,1,130685,1,131601,0,112278,0,57307,1,83823,1,29822,1,23755,1,71280,0,53494,1,49793,1,109124,12,1142008
36,"AUS",3600408,3602271,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,77843,1,48665,1,79145,1,57724,0,88848,0,48279,1,122735,1,134577,1,89727,0,42588,1,46455,1,94967,1,35942,1,134110,0,57435,0,47989,1,43054,12,1250083
36,"AUS",3600409,3603481,"06MS",3600,3600,"AUS0633",360000,1,2,1,1,0,"A","A",313,43,1,58376,0,89531,1,123956,1,151620,1,231173,0,64118,0,105208,0,186576,1,117785,1,98404,0,95441,1,70199,0,36612,1,185409,0,90262,1,64025,0,68249,9,1836944
36,"AUS",3600410,3608386,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,46898,0,29025,1,50674,1,87411,1,184492,1,43188,1,109933,0,195132,1,149332,1,78361,1,176537,1,137088,1,55556,0,149644,0,31105,0,67273,0,73608,11,1665257
36,"AUS",3600411,3611750,"06MS",3600,3600,"AUS0211",360000,1,2,1,1,0,"A","A",313,43,1,38024,1,26053,1,36035,0,62402,1,97479,0,46136,1,50582,0,86205,0,67567,1,123107,1,57001,1,32485,1,30074,0,105854,0,87609,1,58997,0,73658,10,1079268
36,"AUS",3600412,3615755,"06MS",3600,3600,"AUS0211",360000,1,2,1,1,0,"A","A",313,43,1,50962,1,45375,1,63032,0,143839,1,200036,1,64007,1,133999,0,159437,0,137960,0,180736,1,51070,1,39000,1,30758,0,127232,0,93675,1,44239,1,89059,11,1654416
36,"AUS",3600420,3617331,"06MS",3600,3600,"AUS0631",360000,1,2,1,1,0,"A","A",313,43,1,27352,1,31953,1,77895,0,80084,1,112933,1,100138,1,79878,1,116303,1,80616,0,47823,1,101105,0,72712,1,17577,0,154315,1,86199,1,44134,0,57959,12,1288976
36,"AUS",3600428,3612333,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,41056,1,33168,1,70387,1,110608,1,113436,0,47601,0,60416,1,167572,0,60705,0,59931,1,164222,1,44159,1,30265,0,111395,1,70930,0,69042,0,60407,10,1315300
36,"AUS",3600429,3601790,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,36083,1,62585,1,74394,1,79456,0,183612,0,35915,0,143046,0,119650,0,81676,1,48269,0,141626,1,56581,1,29928,0,50704,1,59342,1,7799,1,30526,10,1241192
36,"AUS",3600432,3613203,"06MS",3600,3600,"AUS0101",360000,1,2,1,1,0,"A","A",313,43,1,38458,1,32555,0,42273,1,99555,1,227295,0,67279,0,172541,0,257912,1,126937,0,65570,0,6648,0,25426,1,27583,0,156411,1,126412,0,77207,1,93622,8,1643684
36,"AUS",3600433,3603982,"06MS",3600,3600,"AUS0527",360000,1,2,1,1,0,"A","A",313,43,1,24796,1,29744,1,50620,1,67135,1,183799,0,71786,0,113818,1,129969,0,73181,1,21922,1,83261,1,70945,1,28462,1,114858,0,73630,1,72194,0,141542,12,1351662
36,"AUS",3600437,3606408,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,0,50493,1,47054,1,117043,1,114283,0,189571,1,48234,0,153840,0,191858,0,81193,1,142616,0,114809,0,45599,1,25879,0,137446,0,58390,1,88119,0,21684,7,1628111
36,"AUS",3600439,3620005,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,65871,1,39523,1,46516,1,73849,0,156842,0,51625,0,94276,0,192721,1,92673,0,62814,0,18692,1,39628,1,24901,0,52692,0,75566,1,68600,1,69821,9,1226610
36,"AUS",3600444,3610945,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,38959,1,25833,1,12012,1,77331,1,133506,0,81165,1,58515,0,158396,1,136140,1,91197,1,56960,1,39599,1,19077,0,81828,1,50706,1,35999,1,68391,14,1165614
36,"AUS",3600446,3608942,"06MS",3600,3600,"AUS0527",360000,1,2,1,1,0,"A","A",313,43,1,20456,1,33415,0,55781,1,53541,0,104290,0,29611,0,81232,0,116679,0,103835,1,80758,0,131769,1,59253,1,29836,0,164890,1,95442,0,135797,1,47755,8,1344340
36,"AUS",3600451,3600880,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,32328,1,37943,1,101968,1,107802,1,130161,1,84377,1,224866,1,240365,0,118041,1,110927,1,307660,1,83544,1,22072,0,131982,0,59276,0,24685,0,13073,12,1831070
36,"AUS",3600455,3614650,"06MS",3600,3600,"AUS0631",360000,1,2,1,1,0,"A","A",313,43,0,59200,1,29801,1,47885,1,78536,0,114405,1,46401,1,110682,0,168346,0,64965,1,66525,1,68539,1,49234,1,38713,0,129357,1,78487,0,34286,1,51673,11,1237035
36,"AUS",3600462,3601005,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,0,56361,1,29449,1,76086,1,61995,1,99331,1,74911,1,57627,1,107304,1,61170,0,68605,0,100811,1,65608,1,25664,1,91897,1,58328,1,39503,1,44491,14,1119141
36,"AUS",3600466,3617377,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,24893,1,18972,1,70233,1,46610,1,110616,1,32974,1,62000,0,101121,1,60867,0,139369,1,97000,1,57455,1,26926,0,47137,1,71105,1,45108,1,66693,14,1079079
36,"AUS",3600469,3618227,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,51937,0,38770,1,53865,0,94810,1,105047,1,70322,0,2035449,0,110697,0,77816,0,82401,1,87320,1,118773,1,24247,0,96232,1,91313,0,61252,0,76777,8,3277028
36,"AUS",3600471,3602010,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,0,19334,0,40828,1,2286,1,56076,1,121859,1,55611,1,76434,1,116709,1,73145,1,49941,0,14842,0,50000,1,23729,1,140555,1,100596,0,49834,1,171860,12,1163639
36,"AUS",3600477,3608746,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,58929,1,30853,1,52096,1,91794,1,108705,0,50241,0,91280,0,247267,0,58663,0,74019,1,65197,1,24686,1,15726,1,73677,1,86820,0,34777,1,30772,11,1195502
36,"AUS",3600478,3616282,"06MS",3600,3600,"AUS0210",360000,1,2,1,1,0,"A","A",313,43,0,25843,0,41301,1,59588,1,32916,0,133074,0,38711,0,64021,0,83160,0,70471,0,28894,0,51093,1,52901,0,22240,0,32949,1,21642,0,20718,1,16510,5,796032
36,"AUS",3600479,3614070,"06MS",3600,3600,"AUS0207",360000,1,2,1,1,0,"A","A",313,43,1,46346,1,38815,1,55821,1,94453,1,124098,0,77570,1,69123,1,184534,1,78713,1,89372,1,75277,1,38799,1,20981,1,147600,1,115400,1,52529,0,47396,15,1356827
36,"AUS",3600482,3616871,"06MS",3600,3600,"AUS0423",360000,1,2,1,1,0,"A","A",313,43,1,23817,1,19992,1,32717,1,56412,1,73233,0,46905,1,46039,1,174966,0,62672,1,60971,1,40671,1,32406,1,26018,1,112990,1,80363,1,86319,1,130416,15,1106907
36,"AUS",3600483,3618763,"06MS",3600,3600,"AUS0419",360000,1,2,1,1,0,"A","A",313,43,1,72135,1,33849,1,42815,1,55261,1,197871,0,33334,1,76006,0,96396,0,57150,0,108335,1,71776,1,21664,1,35848,0,92090,1,97173,1,30582,0,78866,11,1201151
36,"AUS",3600492,3604405,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,15328,0,21994,1,77481,1,48341,0,132701,1,125532,0,76608,0,159343,1,42871,0,92830,0,44569,1,42751,1,22386,1,122550,0,68677,1,5021,1,79745,10,1178728
36,"AUS",3600495,3601008,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,53545,0,29342,0,34319,0,26933,0,112292,0,54835,0,66405,0,61430,0,65922,0,33932,0,17911,0,92070,1,33966,1,64872,0,44665,0,29075,0,11974,3,833488
36,"AUS",3600498,3615248,"06MS",3600,3600,"AUS0209",360000,1,2,1,1,0,"A","A",313,43,1,33973,1,40169,1,91407,1,73419,1,86146,1,75920,0,76679,1,213246,0,95789,1,86772,1,28735,1,111171,1,24018,0,91386,1,43157,1,95855,0,151384,13,1419226
36,"AUS",3600502,3600412,"06MS",3600,3600,"AUS0525",360000,1,2,1,1,0,"A","A",313,43,1,75197,1,59628,1,34260,0,87086,0,164548,1,22961,0,58811,0,100505,0,88500,1,433966,1,64633,1,37022,1,28828,1,67418,0,62207,0,25483,0,20101,9,1431154
36,"AUS",3600503,3609603,"06MS",3600,3600,"AUS0211",360000,1,2,1,1,0,"A","A",313,43,1,32747,1,24440,1,2555,1,56892,1,103881,1,41950,1,42170,1,133167,0,70370,1,98505,1,71829,1,48203,1,43988,0,95870,0,172123,0,39252,1,44845,13,1122787
36,"AUS",3600504,3612709,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,0,56640,1,38273,1,58708,0,77404,1,96976,0,35616,0,61063,0,67194,0,44941,0,55227,0,4548,0,42273,1,29239,0,80408,0,81712,1,99525,1,41298,6,971045
36,"AUS",3600504,3613898,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,0,53909,0,44166,0,176523,1,63399,0,265836,0,705950,0,173835,0,211375,0,53947,1,75895,0,78344,0,89391,1,48039,0,55451,0,39985,0,59824,0,40615,3,2236484
36,"AUS",3600508,3607067,"06MS",3600,3600,"AUS0313",360000,1,2,1,1,0,"A","A",313,43,1,54973,1,56062,0,144021,1,85312,0,95569,0,33746,0,63084,0,123220,0,67742,0,102622,0,77402,0,163324,0,29265,0,60059,0,59841,0,57173,0,48189,3,1321604
36,"AUS",3600509,3610088,"06MS",3600,3600,"AUS0847",360000,1,2,1,1,0,"A","A",313,43,1,65402,1,63924,0,121456,1,101237,0,144716,0,65454,0,93675,0,152566,0,88752,1,93310,0,69960,1,195885,1,52035,0,110359,0,55918,0,107063,0,57914,6,1639626
36,"AUS",3600510,3611374,"06MS",3600,3600,"AUS0737",360000,1,2,1,1,0,"A","A",313,43,0,33632,0,29689,0,52564,0,111678,0,214680,0,29279,0,127303,0,101752,0,151525,1,37102,0,41336,0,38438,1,22202,0,24229,0,17489,0,24688,0,19626,2,1077212
36,"AUS",3600514,3601398,"06MS",3600,3600,"AUS0739",360000,1,2,1,1,0,"A","A",313,43,1,43367,0,91526,1,104938,1,89916,0,264222,0,38884,0,47602,0,46143,0,87587,1,31544,0,56624,0,91621,1,19217,0,93695,0,19947,1,24067,0,71289,6,1222189
36,"AUS",3600519,3602890,"06MS",3600,3600,"AUS0101",360000,1,2,1,1,0,"A","A",313,43,0,133549,1,39914,1,44810,0,66229,1,135464,0,29663,1,72037,0,131764,1,76373,0,76795,1,73594,1,39266,1,32092,1,127992,1,88154,0,59979,0,73828,10,1301503
36,"AUS",3600521,3607111,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,1,38525,0,69194,1,71717,1,64582,1,102045,1,63570,0,77696,0,148001,0,88845,0,119072,0,101882,1,68177,1,43100,0,95270,1,126589,1,70097,0,52020,9,1400382
36,"AUS",3600522,3603066,"06MS",3600,3600,"AUS0421",360000,1,2,1,1,0,"A","A",313,43,0,76516,0,49652,0,48744,0,41460,0,99553,0,33840,0,29127,0,68309,0,44405,0,63441,0,35468,1,63819,0,22057,0,45971,0,18429,0,30228,1,22968,2,793987
36,"AUS",3600529,3612174,"06MS",3600,3600,"AUS0529",360000,1,2,1,1,0,"A","A",313,43,1,26544,0,49582,1,36253,1,43941,0,100287,1,23155,1,65514,1,119518,0,79420,0,43894,1,131475,1,54937,1,25634,1,94127,1,73860,1,30219,1,47209,13,1045569
36,"AUS",3600530,3616605,"06MS",3600,3600,"AUS0315",360000,1,2,1,1,0,"A","A",313,43,0,39598,0,52606,1,80893,1,91969,0,116683,1,96681,1,149465,0,119418,0,102838,1,76865,1,108711,1,67767,1,20762,0,72869,0,79326,0,52777,1,44206,9,1373434
36,"AUS",3600531,3615544,"06MS",3600,3600,"AUS0739",360000,1,2,1,1,0,"A","A",313,43,1,31256,1,37883,1,60661,0,67769,0,117140,1,52355,0,105397,0,152754,0,112659,1,48754,0,116597,1,49690,1,25241,0,144287,1,101998,1,55704,1,55910,10,1336055
36,"AUS",3600532,3613729,"06MS",3600,3600,"AUS0635",360000,1,2,1,1,0,"A","A",313,43,1,61159,1,29414,1,49624,1,73257,1,124536,1,71956,1,147261,1,222796,1,243507,1,55827,1,99065,1,50312,1,25376,1,119124,1,73736,0,57934,0,56292,15,1561176
36,"AUS",3600534,3618881,"06MS",3600,3600,"AUS0631",360000,1,2,1,1,0,"A","A",313,43,1,27954,1,24007,1,44358,1,83742,0,130867,1,61525,1,93148,0,93938,0,49127,1,80513,1,66749,1,29886,1,41314,0,84570,0,15643,0,27038,1,12475,11,966854
